return_id,order_id,product_id,return_date,reason
R03601,O04820,P0210,2024-02-06,Wrong item
R03602,O04823,P0659,2023-10-31,Late delivery
R03603,O04823,P0293,2023-11-02,Damaged item
R03604,O04823,P0412,2023-11-02,No longer needed
R03605,O04823,P0959,2023-11-03,Damaged item
R03606,O04828,P0720,2023-07-24,No longer needed
R03607,O04828,P0924,2023-07-16,Wrong item
R03608,O04828,P0155,2023-07-24,Damaged item
R03609,O04828,P0591,2023-07-16,Wrong item
R03610,O04828,P0986,2023-07-23,Damaged item
R03611,O04836,P0119,2025-03-22,Damaged item
R03612,O04836,P0200,2025-03-17,Wrong item
R03613,O04836,P0185,2025-03-25,Wrong item
R03614,O04836,P0860,2025-03-18,Damaged item
R03615,O04836,P0989,2025-03-22,No longer needed
R03616,O04840,P0932,2024-03-05,Late delivery
R03617,O04840,P0156,2024-03-11,No longer needed
R03618,O04840,P0924,2024-03-11,Late delivery
R03619,O04840,P0658,2024-03-13,No longer needed
R03620,O04840,P0781,2024-03-08,Late delivery
R03621,O04845,P0596,2024-11-16,No longer needed
R03622,O04845,P0209,2024-11-25,No longer needed
R03623,O04845,P0411,2024-11-21,No longer needed
R03624,O04845,P0005,2024-11-23,Late delivery
R03625,O04845,P0461,2024-11-25,Wrong item
R03626,O04858,P0635,2024-12-09,No longer needed
R03627,O04858,P0599,2024-12-13,No longer needed
R03628,O04858,P0338,2024-12-04,Late delivery
R03629,O04862,P0123,2023-12-02,Wrong item
R03630,O04862,P0835,2023-12-09,No longer needed
R03631,O04862,P0437,2023-12-09,Late delivery
R03632,O04862,P0854,2023-12-02,Damaged item
R03633,O04862,P0684,2023-11-28,Wrong item
R03634,O04867,P0942,2025-02-26,Wrong item
R03635,O04867,P0070,2025-03-08,Wrong item
R03636,O04867,P0856,2025-03-05,Late delivery
R03637,O04868,P0935,2023-06-29,Late delivery
R03638,O04868,P0511,2023-06-21,Late delivery
R03639,O04868,P0257,2023-06-25,Wrong item
R03640,O04868,P0401,2023-06-21,Late delivery
R03641,O04872,P0686,2024-10-21,No longer needed
R03642,O04872,P0042,2024-10-21,Damaged item
R03643,O04872,P0188,2024-10-26,Wrong item
R03644,O04872,P0233,2024-10-23,Wrong item
R03645,O04872,P0905,2024-10-21,No longer needed
R03646,O04877,P0772,2025-01-25,Late delivery
R03647,O04886,P0589,2024-01-25,No longer needed
R03648,O04886,P0195,2024-01-23,Late delivery
R03649,O04886,P0757,2024-02-03,Late delivery
R03650,O04886,P0339,2024-01-25,Late delivery
R03651,O04902,P0348,2024-07-06,No longer needed
R03652,O04902,P0910,2024-07-07,Wrong item
R03653,O04902,P0076,2024-07-01,Damaged item
R03654,O04902,P0206,2024-07-03,Damaged item
R03655,O04905,P0355,2023-07-11,Damaged item
R03656,O04905,P0933,2023-07-12,Wrong item
R03657,O04905,P0304,2023-07-17,Late delivery
R03658,O04905,P0922,2023-07-11,Damaged item
R03659,O04908,P0143,2023-06-10,Wrong item
R03660,O04908,P0219,2023-06-05,Wrong item
R03661,O04908,P0011,2023-06-10,Damaged item
R03662,O04910,P0697,2023-10-15,Wrong item
R03663,O04910,P0093,2023-10-13,Wrong item
R03664,O04912,P0169,2024-02-20,Wrong item
R03665,O04912,P0979,2024-02-20,Wrong item
R03666,O04912,P0368,2024-02-26,Damaged item
R03667,O04917,P0701,2023-08-06,Wrong item
R03668,O04917,P0904,2023-08-02,No longer needed
R03669,O04917,P0072,2023-08-08,No longer needed
R03670,O04921,P0363,2023-08-26,Late delivery
R03671,O04921,P0072,2023-08-25,Wrong item
R03672,O04921,P0219,2023-08-30,Late delivery
R03673,O04923,P0908,2024-02-12,No longer needed
R03674,O04923,P0403,2024-02-14,Wrong item
R03675,O04923,P0135,2024-02-11,Late delivery
R03676,O04925,P0950,2025-01-11,No longer needed
R03677,O04925,P0274,2025-01-09,Late delivery
R03678,O04925,P0267,2025-01-13,Damaged item
R03679,O04925,P0109,2025-01-17,No longer needed
R03680,O04926,P0514,2023-10-21,Late delivery
R03681,O04926,P0497,2023-10-10,Wrong item
R03682,O04926,P0350,2023-10-08,Damaged item
R03683,O04926,P0531,2023-10-10,Damaged item
R03684,O04926,P0140,2023-10-09,Damaged item
R03685,O04929,P0993,2024-07-17,Late delivery
R03686,O04929,P0783,2024-07-23,Late delivery
R03687,O04929,P0996,2024-07-25,Wrong item
R03688,O04929,P0850,2024-07-28,No longer needed
R03689,O04930,P0202,2024-01-10,Damaged item
R03690,O04930,P0409,2024-01-17,No longer needed
R03691,O04930,P0079,2024-01-11,No longer needed
R03692,O04930,P0512,2024-01-09,Wrong item
R03693,O04936,P0852,2024-07-11,Wrong item
R03694,O04936,P0749,2024-07-19,Damaged item
R03695,O04936,P0873,2024-07-10,Damaged item
R03696,O04936,P0708,2024-07-09,Wrong item
R03697,O04936,P0744,2024-07-15,No longer needed
R03698,O04943,P0259,2025-01-29,Wrong item
R03699,O04943,P0741,2025-01-20,Late delivery
R03700,O04945,P0619,2025-02-20,Late delivery
R03701,O04947,P0759,2024-02-04,No longer needed
R03702,O04947,P0493,2024-01-29,No longer needed
R03703,O04947,P0736,2024-01-28,No longer needed
R03704,O04947,P0156,2024-01-31,Late delivery
R03705,O04951,P0495,2024-11-08,No longer needed
R03706,O04951,P0803,2024-11-06,Late delivery
R03707,O04951,P0440,2024-11-13,No longer needed
R03708,O04951,P0830,2024-11-08,Wrong item
R03709,O04959,P0166,2024-02-18,No longer needed
R03710,O04959,P0666,2024-02-15,Damaged item
R03711,O04959,P0178,2024-02-19,Damaged item
R03712,O04962,P0044,2024-01-18,No longer needed
R03713,O04962,P0392,2024-01-22,Wrong item
R03714,O04962,P0094,2024-01-24,Wrong item
R03715,O04962,P0589,2024-01-21,Damaged item
R03716,O04969,P0219,2023-07-27,Damaged item
R03717,O04969,P0242,2023-07-22,No longer needed
R03718,O04969,P0645,2023-07-23,Late delivery
R03719,O04969,P0379,2023-07-22,No longer needed
R03720,O04969,P0731,2023-07-27,No longer needed
R03721,O04977,P0513,2024-02-03,Late delivery
R03722,O04977,P0876,2024-01-31,Damaged item
R03723,O04977,P0954,2024-01-31,Wrong item
R03724,O04977,P0245,2024-01-31,Wrong item
R03725,O04977,P0932,2024-01-26,Wrong item
R03726,O04981,P0241,2024-10-22,Wrong item
R03727,O04981,P0919,2024-10-17,Wrong item
R03728,O04981,P0956,2024-10-17,Late delivery
R03729,O04981,P0073,2024-10-22,Damaged item
R03730,O04985,P0522,2024-03-18,No longer needed
R03731,O04985,P0128,2024-03-14,Wrong item
R03732,O04985,P0717,2024-03-18,Damaged item
R03733,O04985,P0289,2024-03-23,No longer needed
R03734,O04985,P0895,2024-03-21,Damaged item
R03735,O04988,P0612,2024-09-16,Late delivery
R03736,O04988,P0201,2024-09-25,No longer needed
R03737,O04988,P0403,2024-09-19,Late delivery
R03738,O04989,P0135,2025-03-07,Wrong item
R03739,O04989,P0313,2025-03-01,Late delivery
R03740,O04991,P0169,2023-12-13,No longer needed
R03741,O04991,P0663,2023-12-14,Damaged item
R03742,O04991,P0267,2023-12-18,Late delivery
R03743,O04991,P0924,2023-12-19,Late delivery
R03744,O04997,P0075,2025-01-22,Damaged item
R03745,O04997,P0082,2025-02-01,Wrong item
R03746,O05002,P0124,2024-09-17,No longer needed
R03747,O05006,P0583,2024-08-05,No longer needed
R03748,O05006,P0438,2024-07-28,Wrong item
R03749,O05006,P0957,2024-07-27,No longer needed
R03750,O05006,P0129,2024-08-08,Late delivery
R03751,O05008,P0450,2023-12-14,Late delivery
R03752,O05008,P0629,2023-12-04,Late delivery
R03753,O05008,P0504,2023-12-03,Late delivery
R03754,O05008,P0268,2023-12-05,Wrong item
R03755,O05015,P0131,2024-11-11,No longer needed
R03756,O05015,P0495,2024-11-11,No longer needed
R03757,O05015,P0669,2024-11-12,Late delivery
R03758,O05016,P0922,2023-06-22,Late delivery
R03759,O05017,P0225,2024-03-12,No longer needed
R03760,O05017,P0899,2024-03-06,No longer needed
R03761,O05017,P0433,2024-03-06,Damaged item
R03762,O05025,P0376,2023-11-22,Damaged item
R03763,O05025,P0361,2023-11-22,No longer needed
R03764,O05025,P0172,2023-11-19,Damaged item
R03765,O05026,P0783,2024-08-28,Late delivery
R03766,O05028,P0946,2024-03-10,Damaged item
R03767,O05028,P0315,2024-03-06,No longer needed
R03768,O05030,P0485,2025-03-23,Late delivery
R03769,O05030,P0599,2025-03-25,Late delivery
R03770,O05030,P0101,2025-03-18,Damaged item
R03771,O05031,P0862,2023-11-05,Late delivery
R03772,O05031,P0975,2023-11-07,Damaged item
R03773,O05031,P1000,2023-10-30,No longer needed
R03774,O05031,P0592,2023-11-07,Wrong item
R03775,O05031,P0749,2023-11-02,Wrong item
R03776,O05039,P0179,2024-09-22,Wrong item
R03777,O05039,P0028,2024-09-19,Late delivery
R03778,O05039,P0866,2024-09-19,Damaged item
R03779,O05040,P0328,2025-04-11,No longer needed
R03780,O05040,P0204,2025-03-31,No longer needed
R03781,O05040,P0984,2025-04-09,No longer needed
R03782,O05040,P0858,2025-03-31,No longer needed
R03783,O05040,P0154,2025-04-01,Damaged item
R03784,O05048,P0919,2024-03-14,Damaged item
R03785,O05048,P0861,2024-03-11,Late delivery
R03786,O05048,P0068,2024-03-05,Wrong item
R03787,O05055,P0542,2023-10-15,Damaged item
R03788,O05055,P0349,2023-10-14,Damaged item
R03789,O05055,P0239,2023-10-20,Damaged item
R03790,O05055,P0280,2023-10-17,No longer needed
R03791,O05058,P0178,2024-06-20,Wrong item
R03792,O05059,P0683,2023-12-21,Late delivery
R03793,O05059,P0262,2023-12-22,Wrong item
R03794,O05059,P0929,2023-12-30,Damaged item
R03795,O05059,P0122,2023-12-19,No longer needed
R03796,O05059,P0572,2023-12-21,Damaged item
R03797,O05062,P0177,2023-12-08,No longer needed
R03798,O05062,P0075,2023-12-02,Damaged item
R03799,O05064,P0334,2024-04-25,Wrong item
R03800,O05064,P0443,2024-05-04,No longer needed
R03801,O05064,P0733,2024-04-26,Damaged item
R03802,O05065,P0043,2024-11-26,No longer needed
R03803,O05065,P0181,2024-11-24,No longer needed
R03804,O05070,P0273,2024-12-09,No longer needed
R03805,O05070,P0697,2024-12-02,Late delivery
R03806,O05070,P0666,2024-11-28,Damaged item
R03807,O05081,P0324,2023-07-01,Wrong item
R03808,O05081,P0025,2023-07-09,Damaged item
R03809,O05081,P0070,2023-07-06,No longer needed
R03810,O05081,P0086,2023-07-05,Damaged item
R03811,O05084,P0748,2025-03-04,Damaged item
R03812,O05084,P0096,2025-02-23,No longer needed
R03813,O05084,P0973,2025-02-27,Late delivery
R03814,O05084,P0052,2025-03-02,Late delivery
R03815,O05085,P0179,2024-10-14,No longer needed
R03816,O05089,P0862,2023-10-28,No longer needed
R03817,O05089,P0742,2023-10-28,Wrong item
R03818,O05089,P0701,2023-10-24,Damaged item
R03819,O05090,P0129,2024-07-31,Wrong item
R03820,O05090,P0206,2024-08-06,Wrong item
R03821,O05090,P0973,2024-08-09,Damaged item
R03822,O05090,P0361,2024-08-07,Damaged item
R03823,O05102,P0833,2023-04-30,Wrong item
R03824,O05102,P0809,2023-04-24,Late delivery
R03825,O05109,P0359,2024-03-08,Late delivery
R03826,O05109,P0429,2024-03-11,Wrong item
R03827,O05109,P0179,2024-03-12,Wrong item
R03828,O05109,P0532,2024-03-10,Late delivery
R03829,O05109,P0914,2024-03-13,Damaged item
R03830,O05114,P0518,2025-03-15,Damaged item
R03831,O05114,P0269,2025-03-19,No longer needed
R03832,O05114,P0439,2025-03-18,Wrong item
R03833,O05114,P0389,2025-03-15,Late delivery
R03834,O05114,P0630,2025-03-17,No longer needed
R03835,O05115,P0639,2024-06-18,Damaged item
R03836,O05115,P0556,2024-06-06,Late delivery
R03837,O05120,P0552,2023-09-28,Late delivery
R03838,O05120,P0546,2023-09-27,No longer needed
R03839,O05120,P0146,2023-09-20,Wrong item
R03840,O05120,P0481,2023-09-25,No longer needed
R03841,O05120,P0213,2023-09-28,Late delivery
R03842,O05123,P0858,2025-01-09,Wrong item
R03843,O05123,P0174,2025-01-12,No longer needed
R03844,O05124,P0010,2024-08-05,Late delivery
R03845,O05124,P0596,2024-08-17,Damaged item
R03846,O05124,P0041,2024-08-14,Wrong item
R03847,O05125,P0661,2024-08-12,Late delivery
R03848,O05136,P0304,2023-11-28,No longer needed
R03849,O05136,P0135,2023-12-06,Late delivery
R03850,O05136,P0119,2023-11-30,No longer needed
R03851,O05140,P0685,2024-05-11,Damaged item
R03852,O05144,P0218,2023-10-23,Damaged item
R03853,O05144,P0335,2023-10-30,Damaged item
R03854,O05144,P0322,2023-11-02,No longer needed
R03855,O05144,P0013,2023-11-01,Late delivery
R03856,O05147,P0443,2024-06-19,Damaged item
R03857,O05147,P0088,2024-06-25,No longer needed
R03858,O05147,P0409,2024-06-18,Damaged item
R03859,O05147,P0270,2024-06-13,Damaged item
R03860,O05147,P0219,2024-06-21,Wrong item
R03861,O05158,P0946,2023-11-08,Wrong item
R03862,O05163,P0212,2025-01-20,Damaged item
R03863,O05170,P0448,2024-10-30,No longer needed
R03864,O05170,P0953,2024-11-03,Late delivery
R03865,O05172,P0941,2024-06-16,No longer needed
R03866,O05172,P0729,2024-06-15,Wrong item
R03867,O05172,P0233,2024-06-25,Damaged item
R03868,O05172,P0178,2024-06-24,Late delivery
R03869,O05172,P0894,2024-06-24,No longer needed
R03870,O05178,P0952,2024-09-13,Late delivery
R03871,O05178,P0272,2024-09-18,Damaged item
R03872,O05178,P0231,2024-09-19,No longer needed
R03873,O05178,P0286,2024-09-14,Wrong item
R03874,O05178,P0017,2024-09-17,Damaged item
R03875,O05179,P0778,2024-03-23,Damaged item
R03876,O05179,P0014,2024-03-22,No longer needed
R03877,O05183,P0850,2024-03-04,Late delivery
R03878,O05183,P0438,2024-02-28,No longer needed
R03879,O05183,P0827,2024-02-27,No longer needed
R03880,O05183,P0897,2024-02-24,Late delivery
R03881,O05183,P0406,2024-03-06,No longer needed
R03882,O05185,P0223,2024-11-30,Late delivery
R03883,O05185,P0606,2024-12-01,Late delivery
R03884,O05189,P0360,2023-09-05,Late delivery
R03885,O05192,P0596,2025-02-04,Wrong item
R03886,O05192,P0465,2025-02-05,No longer needed
R03887,O05192,P0133,2025-01-27,No longer needed
R03888,O05195,P0257,2024-02-20,Damaged item
R03889,O05195,P0218,2024-02-19,Wrong item
R03890,O05198,P0522,2023-10-11,Wrong item
R03891,O05198,P0604,2023-10-09,Damaged item
R03892,O05198,P0695,2023-10-14,Wrong item
R03893,O05214,P0048,2024-04-17,Wrong item
R03894,O05214,P0693,2024-04-21,Wrong item
R03895,O05215,P0436,2024-03-22,Late delivery
R03896,O05215,P0408,2024-03-26,No longer needed
R03897,O05215,P0823,2024-03-24,No longer needed
R03898,O05215,P0884,2024-03-19,No longer needed
R03899,O05226,P0549,2023-07-01,Wrong item
R03900,O05226,P0367,2023-07-08,Late delivery
R03901,O05226,P0064,2023-07-03,Wrong item
R03902,O05226,P0687,2023-07-02,Wrong item
R03903,O05230,P0697,2025-01-19,Damaged item
R03904,O05230,P0107,2025-01-20,Wrong item
R03905,O05230,P0777,2025-01-09,Late delivery
R03906,O05230,P0645,2025-01-20,Late delivery
R03907,O05230,P0773,2025-01-12,Late delivery
R03908,O05237,P0488,2024-07-28,No longer needed
R03909,O05237,P0755,2024-07-21,No longer needed
R03910,O05237,P0966,2024-07-22,Wrong item
R03911,O05240,P0059,2023-10-13,Damaged item
R03912,O05240,P0243,2023-10-17,Late delivery
R03913,O05240,P0842,2023-10-16,Wrong item
R03914,O05240,P0967,2023-10-14,Damaged item
R03915,O05244,P0671,2023-12-11,No longer needed
R03916,O05244,P0407,2023-12-03,Damaged item
R03917,O05244,P0055,2023-12-10,Late delivery
R03918,O05244,P0191,2023-12-10,Damaged item
R03919,O05246,P0411,2024-01-19,Late delivery
R03920,O05246,P0955,2024-01-21,Damaged item
R03921,O05246,P0661,2024-01-24,Late delivery
R03922,O05246,P0262,2024-01-14,Damaged item
R03923,O05248,P0799,2024-07-07,Wrong item
R03924,O05248,P0697,2024-07-05,Damaged item
R03925,O05248,P0583,2024-07-05,Late delivery
R03926,O05248,P0878,2024-07-15,Late delivery
R03927,O05248,P0783,2024-07-10,Damaged item
R03928,O05250,P0288,2024-03-18,Late delivery
R03929,O05253,P0097,2024-02-02,Late delivery
R03930,O05253,P0452,2024-02-03,Late delivery
R03931,O05253,P0468,2024-02-04,Late delivery
R03932,O05253,P0541,2024-01-27,Damaged item
R03933,O05253,P0621,2024-02-07,Wrong item
R03934,O05257,P0176,2024-04-21,Late delivery
R03935,O05257,P0819,2024-04-18,Damaged item
R03936,O05257,P0893,2024-04-20,Late delivery
R03937,O05265,P0535,2025-02-25,Damaged item
R03938,O05265,P0175,2025-02-21,Wrong item
R03939,O05269,P0962,2024-05-13,Damaged item
R03940,O05270,P0403,2023-10-21,Wrong item
R03941,O05270,P0706,2023-10-19,Late delivery
R03942,O05270,P0822,2023-10-20,Wrong item
R03943,O05270,P0493,2023-10-19,Damaged item
R03944,O05270,P0214,2023-10-22,Late delivery
R03945,O05276,P0651,2024-05-14,Damaged item
R03946,O05276,P0260,2024-05-21,No longer needed
R03947,O05281,P0210,2024-05-18,Wrong item
R03948,O05281,P0056,2024-05-14,Damaged item
R03949,O05281,P0698,2024-05-16,Wrong item
R03950,O05281,P0901,2024-05-07,Damaged item
R03951,O05281,P0386,2024-05-08,Late delivery
R03952,O05282,P0416,2023-09-08,Wrong item
R03953,O05282,P0126,2023-09-09,Wrong item
R03954,O05284,P0886,2023-08-30,Damaged item
R03955,O05287,P0408,2024-04-24,Damaged item
R03956,O05287,P0092,2024-05-03,No longer needed
R03957,O05288,P0842,2023-12-28,Late delivery
R03958,O05292,P0244,2023-08-13,No longer needed
R03959,O05292,P0788,2023-08-09,Damaged item
R03960,O05295,P0572,2024-03-27,Damaged item
R03961,O05295,P0792,2024-03-28,No longer needed
R03962,O05295,P0853,2024-03-22,Wrong item
R03963,O05295,P0219,2024-03-28,No longer needed
R03964,O05295,P0932,2024-03-28,Damaged item
R03965,O05300,P0862,2025-02-14,No longer needed
R03966,O05300,P0001,2025-02-14,Wrong item
R03967,O05300,P0278,2025-02-15,Wrong item
R03968,O05300,P0941,2025-02-12,Late delivery
R03969,O05302,P0366,2025-02-21,No longer needed
R03970,O05302,P0543,2025-02-19,Wrong item
R03971,O05302,P0135,2025-02-22,Wrong item
R03972,O05302,P0325,2025-02-15,Late delivery
R03973,O05302,P0909,2025-02-16,No longer needed
R03974,O05306,P0702,2023-06-03,Damaged item
R03975,O05312,P0710,2025-02-01,No longer needed
R03976,O05312,P0375,2025-02-04,No longer needed
R03977,O05312,P0203,2025-01-27,Damaged item
R03978,O05312,P0567,2025-02-03,No longer needed
R03979,O05319,P0910,2024-02-14,Late delivery
R03980,O05319,P0250,2024-02-15,Late delivery
R03981,O05319,P0604,2024-02-14,Wrong item
R03982,O05319,P0876,2024-02-23,Late delivery
R03983,O05319,P0819,2024-02-15,Damaged item
R03984,O05321,P0962,2025-02-26,Damaged item
R03985,O05321,P0806,2025-03-02,No longer needed
R03986,O05323,P0159,2024-02-21,Wrong item
R03987,O05323,P0988,2024-02-20,Damaged item
R03988,O05323,P0024,2024-02-13,Wrong item
R03989,O05323,P0818,2024-02-20,No longer needed
R03990,O05326,P0520,2025-02-12,Late delivery
R03991,O05326,P0176,2025-02-15,Wrong item
R03992,O05326,P0890,2025-02-17,Damaged item
R03993,O05326,P0998,2025-02-20,Damaged item
R03994,O05326,P0449,2025-02-19,Wrong item
R03995,O05334,P0374,2024-07-12,Late delivery
R03996,O05334,P0538,2024-07-05,Late delivery
R03997,O05334,P0689,2024-07-08,No longer needed
R03998,O05337,P0656,2023-06-29,Wrong item
R03999,O05337,P0266,2023-07-04,Damaged item
R04000,O05337,P0158,2023-07-04,No longer needed
R04001,O05339,P0535,2024-03-28,Late delivery
R04002,O05339,P0382,2024-03-26,Damaged item
R04003,O05339,P0396,2024-03-20,Late delivery
R04004,O05339,P0341,2024-03-21,Damaged item
R04005,O05339,P0659,2024-03-29,No longer needed
R04006,O05340,P0950,2024-07-10,No longer needed
R04007,O05352,P0958,2024-05-11,Damaged item
R04008,O05354,P0303,2023-09-15,Late delivery
R04009,O05356,P0374,2025-02-05,Wrong item
R04010,O05356,P0912,2025-02-04,Wrong item
R04011,O05356,P0771,2025-02-12,Damaged item
R04012,O05359,P0818,2024-10-02,No longer needed
R04013,O05362,P0227,2025-03-13,Damaged item
R04014,O05362,P0114,2025-03-17,Late delivery
R04015,O05363,P0426,2024-06-12,No longer needed
R04016,O05364,P0705,2023-06-25,No longer needed
R04017,O05366,P0582,2023-05-02,Wrong item
R04018,O05366,P0283,2023-04-24,Damaged item
R04019,O05366,P0636,2023-05-03,Damaged item
R04020,O05366,P0459,2023-04-30,No longer needed
R04021,O05366,P0997,2023-04-24,Late delivery
R04022,O05367,P0747,2024-02-05,Late delivery
R04023,O05367,P0088,2024-02-08,No longer needed
R04024,O05367,P0570,2024-02-11,Damaged item
R04025,O05368,P0640,2024-09-04,Late delivery
R04026,O05368,P0588,2024-09-04,No longer needed
R04027,O05368,P0287,2024-08-29,Late delivery
R04028,O05369,P0668,2023-10-11,Damaged item
R04029,O05370,P0297,2023-05-27,No longer needed
R04030,O05370,P0240,2023-06-04,Wrong item
R04031,O05370,P0943,2023-06-02,Late delivery
R04032,O05370,P0233,2023-06-02,Late delivery
R04033,O05371,P0584,2024-12-09,Late delivery
R04034,O05371,P0994,2024-12-01,Late delivery
R04035,O05371,P0380,2024-12-02,Wrong item
R04036,O05371,P0479,2024-12-12,No longer needed
R04037,O05373,P0587,2023-05-12,Late delivery
R04038,O05373,P0166,2023-05-13,No longer needed
R04039,O05373,P0726,2023-05-13,Wrong item
R04040,O05373,P0123,2023-05-08,Damaged item
R04041,O05373,P0047,2023-05-02,Late delivery
R04042,O05374,P0362,2023-04-19,No longer needed
R04043,O05374,P0968,2023-04-23,Damaged item
R04044,O05374,P0346,2023-04-12,Late delivery
R04045,O05374,P0399,2023-04-17,No longer needed
R04046,O05375,P0761,2025-04-09,Late delivery
