order_id,customer_id,order_date,total_amount,status
O03607,C04746,2025-03-08,631.46,Shipped
O03608,C00968,2023-06-08,953.94,Delivered
O03609,C03728,2024-06-21,404.13,Shipped
O03610,C04716,2024-11-25,521.97,Returned
O03611,C04061,2024-09-20,343.75,Shipped
O03612,C02886,2023-10-28,560.01,Cancelled
O03613,C00316,2023-05-04,643.99,Delivered
O03614,C03174,2023-09-27,653.28,Returned
O03615,C00755,2024-11-27,384.22,Delivered
O03616,C03430,2024-04-04,812.94,Cancelled
O03617,C01165,2023-04-22,440.61,Shipped
O03618,C00244,2023-10-02,1115.14,Delivered
O03619,C01314,2023-07-26,856.81,Shipped
O03620,C00817,2024-10-11,836.61,Cancelled
O03621,C00610,2024-11-01,1088.28,Cancelled
O03622,C01353,2024-12-12,47.19,Delivered
O03623,C02264,2023-10-17,845.7,Returned
O03624,C00227,2023-06-19,885.83,Cancelled
O03625,C00795,2025-02-13,1119.16,Cancelled
O03626,C02195,2024-06-27,180.9,Delivered
O03627,C00197,2023-12-27,1014.36,Delivered
O03628,C03313,2023-09-06,715.25,Returned
O03629,C02682,2025-04-07,552.62,Shipped
O03630,C03053,2024-07-17,874.93,Delivered
O03631,C04297,2023-04-15,687.24,Returned
O03632,C01505,2024-06-23,900.8,Delivered
O03633,C03147,2024-02-14,478.56,Cancelled
O03634,C01510,2025-01-27,176.61,Shipped
O03635,C04263,2024-09-21,640.38,Delivered
O03636,C01730,2025-03-29,602.01,Returned
O03637,C01861,2023-07-19,1041.8,Shipped
O03638,C04156,2023-11-28,1045.46,Shipped
O03639,C01538,2023-10-13,1014.13,Shipped
O03640,C04826,2025-03-22,925.83,Shipped
O03641,C03511,2023-12-18,328.99,Returned
O03642,C03008,2023-07-05,47.97,Shipped
O03643,C01898,2025-02-23,86.95,Returned
O03644,C02092,2023-10-27,669.47,Shipped
O03645,C00541,2023-05-11,129.09,Shipped
O03646,C04938,2023-09-12,1290.44,Delivered
O03647,C01148,2023-11-21,831.95,Shipped
O03648,C01425,2024-11-13,324.36,Returned
O03649,C01264,2024-02-24,331.99,Returned
O03650,C02030,2023-09-27,560.42,Cancelled
O03651,C02154,2025-03-20,648.75,Cancelled
O03652,C02348,2025-01-05,1653.84,Returned
O03653,C04162,2024-10-24,590.19,Delivered
O03654,C01909,2024-06-09,174.56,Delivered
O03655,C04182,2024-03-23,1013.59,Cancelled
O03656,C01480,2023-08-24,516.42,Cancelled
O03657,C02828,2023-11-03,463.68,Returned
O03658,C02078,2024-07-26,553.95,Shipped
O03659,C03776,2023-11-11,192.57,Returned
O03660,C04811,2023-08-08,398.25,Delivered
O03661,C04713,2023-06-23,544.19,Delivered
O03662,C01701,2023-08-04,522.79,Returned
O03663,C00118,2023-09-16,703.03,Cancelled
O03664,C00660,2023-04-23,368.91,Returned
O03665,C01539,2023-12-01,1131.99,Delivered
O03666,C02571,2024-01-04,1055.92,Returned
O03667,C03158,2023-10-27,189.73,Shipped
O03668,C00350,2023-08-21,427.47,Returned
O03669,C01506,2024-09-23,476.77,Shipped
O03670,C00038,2023-06-25,533.27,Cancelled
O03671,C04674,2023-06-22,372.32,Returned
O03672,C02668,2024-01-02,372.46,Shipped
O03673,C00590,2025-03-04,884.45,Returned
O03674,C04917,2024-06-30,11.37,Returned
O03675,C04028,2023-12-09,501.52,Delivered
O03676,C03650,2024-07-22,43.7,Delivered
O03677,C01470,2024-01-06,148.11,Returned
O03678,C00154,2024-05-30,251.62,Cancelled
O03679,C02300,2024-09-01,94.24,Returned
O03680,C01550,2023-05-14,337.48,Returned
O03681,C04184,2024-06-17,595.3,Returned
O03682,C04688,2024-09-09,1262.55,Delivered
O03683,C04881,2024-11-21,787.82,Returned
O03684,C03679,2023-10-31,124.74,Cancelled
O03685,C04091,2024-06-10,1242.4,Shipped
O03686,C02939,2023-06-17,523.44,Cancelled
O03687,C00105,2024-09-12,107.97,Returned
O03688,C02190,2024-07-02,508.45,Shipped
O03689,C01308,2023-07-07,447.11,Shipped
O03690,C00413,2023-06-26,374.88,Delivered
O03691,C02216,2023-09-17,269.04,Cancelled
O03692,C03009,2024-06-13,618.43,Cancelled
O03693,C01325,2024-03-07,205.03,Returned
O03694,C00532,2023-07-04,800.28,Cancelled
O03695,C03759,2024-02-24,114.29,Shipped
O03696,C01848,2025-02-08,53.7,Delivered
O03697,C01876,2024-09-19,204.05,Cancelled
O03698,C01477,2024-12-27,525.99,Returned
O03699,C04353,2023-07-26,196.61,Cancelled
O03700,C01048,2024-05-10,987.48,Delivered
O03701,C04201,2024-04-08,379.34,Cancelled
O03702,C03787,2024-03-03,500.35,Returned
O03703,C04064,2024-12-29,740.38,Delivered
O03704,C00794,2025-02-07,1256.0,Shipped
O03705,C00764,2024-03-05,316.26,Returned
O03706,C03856,2024-06-11,418.92,Shipped
O03707,C04247,2023-07-02,1225.33,Returned
O03708,C00952,2024-03-29,1172.83,Cancelled
O03709,C02919,2023-11-16,1192.52,Shipped
O03710,C00956,2023-08-22,196.02,Cancelled
O03711,C01086,2024-09-13,1116.11,Delivered
O03712,C01310,2024-12-31,635.32,Cancelled
O03713,C00501,2023-10-06,1183.17,Shipped
O03714,C03861,2023-08-29,151.12,Cancelled
O03715,C02945,2025-03-22,1234.55,Cancelled
O03716,C03760,2023-09-09,1006.88,Returned
O03717,C04851,2024-08-31,555.6,Returned
O03718,C04826,2023-06-04,333.84,Returned
O03719,C02918,2024-07-02,172.73,Returned
O03720,C03568,2025-02-04,1522.35,Cancelled
O03721,C00702,2025-03-09,309.7,Delivered
O03722,C01158,2025-02-17,390.48,Delivered
O03723,C02558,2023-08-19,190.44,Delivered
O03724,C03256,2023-11-29,323.35,Delivered
O03725,C03804,2024-08-17,252.74,Shipped
O03726,C01406,2023-07-03,943.97,Shipped
O03727,C01949,2023-09-07,788.33,Shipped
O03728,C03986,2024-07-14,1001.71,Cancelled
O03729,C01050,2025-01-21,760.32,Delivered
O03730,C02183,2024-03-01,331.22,Shipped
O03731,C01264,2024-04-09,541.37,Shipped
O03732,C03208,2023-04-09,52.32,Delivered
O03733,C01801,2024-11-07,458.19,Delivered
O03734,C02269,2023-09-12,711.08,Delivered
O03735,C04283,2023-07-07,739.92,Returned
O03736,C01472,2024-10-18,574.62,Cancelled
O03737,C02243,2025-01-14,572.82,Cancelled
O03738,C02221,2023-11-07,394.34,Cancelled
O03739,C04885,2023-07-13,531.61,Shipped
O03740,C04876,2024-04-02,799.27,Cancelled
O03741,C00100,2025-02-12,180.47,Delivered
O03742,C02273,2024-01-07,158.7,Cancelled
O03743,C03486,2023-05-21,862.19,Delivered
O03744,C02192,2025-02-14,1061.31,Cancelled
O03745,C01069,2024-06-08,699.39,Returned
O03746,C01835,2024-07-01,705.3,Returned
O03747,C04800,2025-02-10,1115.47,Shipped
O03748,C03456,2024-02-23,877.88,Returned
O03749,C02876,2024-01-05,888.03,Delivered
O03750,C02477,2025-01-11,816.61,Delivered
O03751,C04315,2023-11-19,287.18,Cancelled
O03752,C03198,2023-12-20,877.98,Shipped
O03753,C03476,2025-03-21,299.15,Returned
O03754,C03320,2023-09-07,666.49,Returned
O03755,C04330,2024-01-15,1059.4,Returned
O03756,C03809,2024-11-15,295.81,Shipped
O03757,C04575,2024-11-14,558.14,Shipped
O03758,C01687,2024-03-23,1366.11,Returned
O03759,C00157,2023-11-10,588.75,Returned
O03760,C03283,2024-02-18,421.04,Cancelled
O03761,C03011,2025-03-17,761.42,Shipped
O03762,C03160,2024-05-20,844.62,Returned
O03763,C00897,2023-08-08,801.54,Delivered
O03764,C03656,2024-06-26,139.08,Shipped
O03765,C02336,2024-02-19,1185.45,Cancelled
O03766,C02528,2024-12-24,185.57,Delivered
O03767,C03382,2024-12-18,614.57,Cancelled
O03768,C00307,2023-07-05,1476.81,Shipped
O03769,C02770,2024-05-06,1389.02,Returned
O03770,C02412,2024-12-24,501.42,Cancelled
O03771,C01979,2024-05-04,730.0,Returned
O03772,C02610,2024-08-16,145.41,Shipped
O03773,C04823,2023-10-09,274.96,Delivered
O03774,C04249,2024-12-03,377.01,Cancelled
O03775,C02406,2023-06-02,841.34,Cancelled
O03776,C03966,2025-02-15,47.88,Delivered
O03777,C03195,2024-07-07,677.33,Returned
O03778,C00799,2023-07-04,462.68,Cancelled
O03779,C02076,2023-04-24,1070.03,Delivered
O03780,C04344,2023-05-19,1178.99,Delivered
O03781,C01917,2024-06-21,77.24,Returned
O03782,C03561,2025-01-31,794.32,Delivered
O03783,C00366,2024-11-19,604.56,Shipped
O03784,C03299,2024-01-16,67.26,Returned
O03785,C04651,2024-09-25,342.29,Cancelled
O03786,C03915,2024-02-14,463.17,Delivered
O03787,C02176,2023-07-27,374.79,Shipped
O03788,C00151,2025-02-22,182.21,Shipped
O03789,C00111,2025-02-10,239.76,Returned
O03790,C00850,2023-12-18,839.83,Cancelled
O03791,C04759,2024-07-12,404.92,Returned
O03792,C01325,2023-06-14,176.19,Returned
O03793,C03326,2024-09-10,1401.18,Cancelled
O03794,C00075,2023-10-25,412.7,Cancelled
O03795,C03263,2025-03-13,413.61,Returned
O03796,C03238,2024-06-26,464.85,Returned
O03797,C02145,2023-11-15,1318.49,Delivered
O03798,C01370,2024-09-25,59.49,Cancelled
O03799,C01711,2024-10-14,722.73,Shipped
O03800,C03450,2023-06-14,894.2,Returned
O03801,C04816,2024-12-14,415.3,Returned
O03802,C00801,2024-02-05,575.72,Returned
O03803,C02668,2024-03-28,255.21,Delivered
O03804,C04008,2024-01-27,341.22,Cancelled
O03805,C03825,2025-02-17,640.65,Returned
O03806,C03080,2023-05-08,225.84,Delivered
O03807,C01385,2023-05-17,362.55,Delivered
O03808,C04986,2023-08-11,755.67,Returned
O03809,C04651,2023-06-07,768.21,Returned
O03810,C03999,2024-04-19,534.09,Cancelled
O03811,C04973,2024-08-08,636.77,Returned
O03812,C02133,2024-10-26,481.14,Shipped
O03813,C00058,2024-09-27,425.0,Shipped
O03814,C01805,2024-10-17,129.79,Delivered
O03815,C04961,2024-05-12,84.72,Delivered
O03816,C04000,2024-08-08,96.76,Delivered
O03817,C01066,2024-03-22,51.78,Delivered
O03818,C00808,2024-08-18,366.71,Delivered
O03819,C01606,2024-07-23,1052.79,Returned
O03820,C02420,2024-06-04,1486.41,Shipped
O03821,C01318,2023-11-10,694.93,Cancelled
O03822,C02288,2025-01-03,188.6,Shipped
O03823,C03260,2023-07-03,616.67,Delivered
O03824,C02990,2025-03-11,190.56,Delivered
O03825,C03250,2023-09-09,630.65,Cancelled
O03826,C03972,2024-01-08,747.36,Shipped
O03827,C02501,2023-10-22,669.85,Shipped
O03828,C00741,2023-04-23,319.82,Shipped
O03829,C04271,2024-06-09,1162.18,Cancelled
O03830,C01779,2024-09-20,967.78,Returned
O03831,C02998,2023-05-21,434.18,Shipped
O03832,C03410,2023-06-02,266.18,Delivered
O03833,C04462,2024-02-26,1078.83,Cancelled
O03834,C01717,2023-08-01,854.16,Cancelled
O03835,C00466,2024-02-23,151.85,Returned
O03836,C04151,2024-09-09,1036.44,Cancelled
O03837,C04374,2024-01-27,268.03,Delivered
O03838,C02206,2023-06-10,892.55,Delivered
O03839,C03841,2024-08-23,718.03,Cancelled
O03840,C00990,2025-01-23,520.61,Delivered
O03841,C03048,2023-10-23,173.9,Delivered
O03842,C02181,2023-10-29,308.81,Shipped
O03843,C02779,2023-06-11,828.21,Cancelled
O03844,C01856,2023-09-02,484.51,Returned
O03845,C03828,2024-01-06,617.65,Delivered
O03846,C03043,2023-09-24,161.16,Delivered
O03847,C01674,2025-02-07,776.13,Cancelled
O03848,C02814,2023-11-27,50.01,Delivered
O03849,C02654,2024-08-19,320.48,Cancelled
O03850,C01395,2024-03-26,722.48,Cancelled
O03851,C00718,2023-10-16,705.87,Returned
O03852,C04991,2023-07-19,377.36,Returned
O03853,C02286,2023-08-22,629.8,Cancelled
O03854,C02253,2024-09-18,991.84,Shipped
O03855,C00165,2024-10-14,1124.2,Cancelled
O03856,C00461,2023-11-20,332.61,Returned
O03857,C02581,2025-03-08,856.09,Shipped
O03858,C04746,2023-05-01,1627.12,Shipped
O03859,C01903,2023-12-28,270.04,Delivered
O03860,C00598,2023-12-22,187.79,Delivered
O03861,C03247,2025-01-18,334.47,Shipped
O03862,C01215,2023-08-27,874.14,Shipped
O03863,C03432,2023-08-28,544.19,Cancelled
O03864,C00354,2024-07-17,543.23,Returned
O03865,C00835,2023-09-07,293.19,Delivered
O03866,C00236,2024-12-16,1038.03,Returned
O03867,C00273,2025-04-02,78.14,Delivered
O03868,C04290,2023-12-19,387.76,Cancelled
O03869,C01864,2023-07-16,12.0,Cancelled
O03870,C03410,2024-06-03,1236.09,Returned
O03871,C00277,2025-02-17,847.04,Delivered
O03872,C02690,2024-03-30,918.32,Cancelled
O03873,C02007,2024-11-22,671.84,Shipped
O03874,C02565,2024-08-04,546.66,Delivered
O03875,C04930,2024-11-20,331.66,Shipped
O03876,C03103,2023-06-17,315.46,Returned
O03877,C03854,2023-10-25,12.0,Shipped
O03878,C04416,2025-02-06,57.11,Cancelled
O03879,C02307,2023-12-29,268.1,Returned
O03880,C04256,2024-02-29,994.45,Cancelled
O03881,C04908,2024-11-17,583.79,Returned
O03882,C04936,2024-12-26,158.86,Delivered
O03883,C04033,2024-06-18,88.34,Returned
O03884,C03401,2023-04-14,1245.7,Returned
O03885,C00358,2025-03-09,115.37,Delivered
O03886,C02914,2023-05-14,1086.73,Returned
O03887,C04069,2024-12-09,785.35,Cancelled
O03888,C01174,2024-11-10,315.57,Delivered
O03889,C02746,2023-10-22,1083.79,Returned
O03890,C02637,2024-03-14,562.63,Returned
O03891,C03623,2025-02-14,650.5,Cancelled
O03892,C03243,2024-09-28,208.79,Shipped
O03893,C04517,2024-04-09,276.15,Delivered
O03894,C00594,2023-11-13,1158.06,Shipped
O03895,C01432,2024-11-09,1057.88,Cancelled
O03896,C04556,2024-03-10,775.5,Returned
O03897,C02514,2023-04-18,346.56,Shipped
O03898,C00153,2024-02-23,49.55,Cancelled
O03899,C03079,2024-07-14,1667.62,Cancelled
O03900,C03254,2023-09-30,459.97,Cancelled
O03901,C03675,2024-10-14,529.72,Delivered
O03902,C00716,2023-07-23,1028.59,Shipped
O03903,C04825,2024-04-13,213.95,Delivered
O03904,C02435,2024-03-05,781.86,Delivered
O03905,C01251,2024-04-26,575.32,Cancelled
O03906,C02045,2024-05-08,727.99,Shipped
O03907,C00177,2025-01-24,1262.93,Shipped
O03908,C01460,2025-02-01,725.6,Cancelled
O03909,C01679,2023-07-16,204.88,Shipped
O03910,C04091,2024-05-07,1069.6,Delivered
O03911,C04672,2024-09-09,767.07,Delivered
O03912,C01409,2023-11-21,1189.8,Returned
O03913,C02885,2024-01-11,712.88,Delivered
O03914,C02929,2024-06-28,761.42,Returned
O03915,C03506,2024-05-16,571.96,Delivered
O03916,C00534,2024-11-21,359.16,Shipped
O03917,C01936,2024-06-06,598.95,Cancelled
O03918,C02802,2024-11-02,1864.95,Returned
O03919,C04939,2023-09-05,544.68,Shipped
O03920,C02232,2024-10-27,1135.55,Cancelled
O03921,C01238,2024-08-03,887.54,Delivered
O03922,C02044,2024-06-22,747.03,Cancelled
O03923,C04972,2023-07-16,984.63,Shipped
O03924,C02099,2024-03-22,544.05,Shipped
O03925,C00817,2025-02-19,304.67,Cancelled
O03926,C00277,2023-10-29,202.33,Shipped
O03927,C03503,2024-09-25,458.97,Cancelled
O03928,C01283,2025-03-01,241.8,Delivered
O03929,C03576,2024-03-15,228.39,Shipped
O03930,C00421,2025-03-30,389.39,Shipped
O03931,C03848,2023-10-26,363.02,Shipped
O03932,C03723,2025-03-17,1234.4,Delivered
O03933,C00253,2024-01-13,523.65,Shipped
O03934,C04847,2024-01-10,1210.65,Returned
O03935,C00330,2024-07-21,640.43,Cancelled
O03936,C02151,2023-06-24,444.22,Cancelled
O03937,C03742,2024-05-25,649.09,Returned
O03938,C03571,2023-09-30,172.05,Shipped
O03939,C04910,2023-08-04,931.27,Cancelled
O03940,C04884,2024-09-06,271.96,Cancelled
O03941,C00086,2025-02-06,107.58,Shipped
O03942,C03169,2024-04-28,191.03,Shipped
O03943,C04252,2025-01-19,849.96,Returned
O03944,C02602,2024-03-15,481.32,Cancelled
O03945,C00553,2024-07-25,673.74,Returned
O03946,C02768,2024-02-20,786.78,Delivered
O03947,C00103,2024-06-24,574.4,Shipped
O03948,C04219,2023-09-30,757.26,Returned
O03949,C00977,2024-05-26,1062.29,Delivered
O03950,C03960,2023-05-22,323.02,Cancelled
O03951,C00174,2023-05-19,1144.06,Cancelled
O03952,C00661,2024-11-10,1242.53,Shipped
O03953,C01349,2024-03-22,575.09,Returned
O03954,C02690,2024-10-04,166.04,Returned
O03955,C04787,2025-01-10,1218.99,Delivered
O03956,C04578,2023-08-19,217.68,Delivered
O03957,C01068,2023-11-24,705.62,Shipped
O03958,C01545,2024-02-29,573.21,Returned
O03959,C02479,2025-01-13,72.02,Delivered
O03960,C00161,2025-03-07,867.09,Delivered
O03961,C04284,2024-11-21,763.24,Shipped
O03962,C04576,2023-11-27,477.85,Cancelled
O03963,C03392,2024-01-08,266.57,Returned
O03964,C00363,2025-02-15,608.96,Cancelled
O03965,C04856,2025-01-21,814.34,Shipped
O03966,C01732,2025-01-01,458.79,Delivered
O03967,C02654,2023-05-18,278.38,Cancelled
O03968,C01867,2024-10-23,1952.01,Cancelled
O03969,C02497,2024-09-20,170.42,Delivered
O03970,C02877,2023-05-27,867.51,Cancelled
O03971,C00734,2024-09-19,49.95,Shipped
O03972,C01723,2023-04-14,107.32,Cancelled
O03973,C01210,2024-07-18,1114.09,Shipped
O03974,C04373,2024-12-12,692.73,Delivered
O03975,C01373,2023-05-13,794.92,Delivered
O03976,C01954,2025-03-08,42.74,Delivered
O03977,C01411,2024-02-01,664.4,Shipped
O03978,C04116,2023-10-08,74.13,Returned
O03979,C02667,2024-04-20,449.16,Returned
O03980,C03225,2023-08-17,1014.63,Cancelled
O03981,C03082,2025-01-27,570.55,Cancelled
O03982,C02321,2023-10-20,549.37,Shipped
O03983,C03104,2025-02-18,1006.59,Cancelled
O03984,C01040,2024-05-07,942.75,Shipped
O03985,C02110,2025-02-28,74.8,Cancelled
O03986,C03616,2023-07-04,46.22,Delivered
O03987,C01330,2023-10-28,897.97,Returned
O03988,C03298,2025-02-06,421.73,Cancelled
O03989,C04104,2024-07-23,1218.52,Delivered
O03990,C00736,2024-11-12,1542.2,Returned
O03991,C03173,2023-11-23,806.13,Delivered
O03992,C02441,2024-06-30,659.68,Returned
O03993,C01200,2023-12-17,921.45,Cancelled
O03994,C03665,2023-08-05,361.98,Delivered
O03995,C02498,2024-02-20,43.7,Cancelled
O03996,C04684,2024-01-14,514.51,Cancelled
O03997,C00056,2024-10-19,488.07,Cancelled
O03998,C01786,2023-10-12,198.23,Shipped
O03999,C02113,2025-03-23,487.26,Shipped
O04000,C01353,2023-08-17,774.22,Delivered
O04001,C02369,2024-07-10,570.73,Shipped
O04002,C01256,2024-02-08,873.84,Cancelled
O04003,C03053,2024-04-05,499.95,Delivered
O04004,C01391,2023-11-28,84.9,Delivered
O04005,C04761,2023-10-29,152.2,Cancelled
O04006,C02832,2024-08-21,994.58,Returned
O04007,C00996,2024-12-26,1195.26,Shipped
O04008,C04026,2024-06-10,267.03,Returned
O04009,C00732,2023-09-15,433.11,Cancelled
O04010,C00526,2023-06-02,1160.3,Delivered
O04011,C02909,2024-11-16,58.56,Returned
O04012,C01859,2024-11-16,231.95,Returned
O04013,C00454,2024-01-18,545.91,Cancelled
O04014,C04395,2023-05-27,281.93,Returned
O04015,C00973,2025-02-11,1541.87,Cancelled
O04016,C02338,2024-02-13,322.68,Cancelled
O04017,C01514,2023-11-21,418.41,Cancelled
O04018,C00865,2023-05-01,218.76,Returned
O04019,C04376,2024-12-17,271.7,Cancelled
O04020,C04381,2024-10-06,713.95,Returned
O04021,C00456,2024-11-02,678.43,Delivered
O04022,C04902,2024-07-02,68.17,Cancelled
O04023,C04628,2024-12-13,576.14,Shipped
O04024,C00024,2024-10-02,231.99,Delivered
O04025,C03169,2023-11-16,346.36,Cancelled
O04026,C00319,2023-06-22,255.6,Cancelled
O04027,C04868,2023-04-13,510.44,Returned
O04028,C03728,2023-07-06,1118.17,Shipped
O04029,C04277,2024-07-16,515.37,Cancelled
O04030,C02974,2024-10-26,505.79,Returned
O04031,C02308,2025-01-08,622.52,Delivered
O04032,C01729,2023-08-24,871.62,Returned
O04033,C04560,2025-03-05,225.21,Cancelled
O04034,C01410,2023-10-30,182.98,Returned
O04035,C03217,2024-07-04,919.65,Delivered
O04036,C01019,2024-12-24,62.9,Delivered
O04037,C02678,2023-09-21,449.28,Cancelled
O04038,C02246,2025-01-06,524.88,Delivered
O04039,C04933,2023-12-28,855.77,Delivered
O04040,C00935,2024-12-19,1309.5,Returned
O04041,C00043,2023-12-23,1149.36,Returned
O04042,C02207,2023-06-06,194.03,Delivered
O04043,C02822,2023-11-28,290.21,Shipped
O04044,C02792,2023-11-07,353.7,Cancelled
O04045,C02362,2024-07-23,325.33,Shipped
O04046,C00031,2023-05-30,15.18,Cancelled
O04047,C00830,2023-10-20,367.67,Shipped
O04048,C02951,2023-04-27,850.76,Cancelled
O04049,C01070,2024-06-20,82.47,Returned
O04050,C01513,2023-08-12,1075.25,Returned
O04051,C04695,2024-11-13,612.7,Shipped
O04052,C01702,2024-02-18,106.59,Shipped
O04053,C01125,2025-02-28,200.74,Cancelled
O04054,C00564,2024-11-24,251.65,Returned
O04055,C02282,2023-06-14,51.64,Cancelled
O04056,C00336,2024-07-19,488.56,Returned
O04057,C03623,2023-05-31,1046.93,Shipped
O04058,C03528,2024-05-08,450.89,Delivered
O04059,C04324,2023-11-24,1198.71,Returned
O04060,C04184,2024-02-17,685.96,Shipped
O04061,C01128,2024-07-01,962.37,Cancelled
O04062,C00901,2023-08-12,149.76,Cancelled
O04063,C00812,2024-04-20,653.61,Delivered
O04064,C00329,2024-02-08,1198.6,Returned
O04065,C03176,2024-03-27,397.2,Delivered
O04066,C03084,2023-09-13,202.21,Delivered
O04067,C02969,2025-02-09,933.78,Cancelled
O04068,C04265,2024-05-22,68.06,Delivered
O04069,C03216,2024-03-06,178.6,Delivered
O04070,C00431,2024-06-12,355.17,Shipped
O04071,C04844,2024-11-29,587.02,Returned
O04072,C03994,2023-10-28,114.6,Returned
O04073,C00926,2023-05-16,499.4,Cancelled
O04074,C03278,2025-04-02,212.58,Shipped
O04075,C02988,2023-06-09,609.65,Delivered
O04076,C04377,2023-07-07,347.21,Shipped
O04077,C00435,2023-06-26,435.11,Cancelled
O04078,C01753,2024-01-17,716.61,Cancelled
O04079,C03009,2023-12-26,15.37,Delivered
O04080,C03942,2024-07-18,310.82,Returned
O04081,C02328,2024-11-11,721.39,Shipped
O04082,C03072,2024-03-03,938.11,Cancelled
O04083,C01324,2025-01-29,329.07,Shipped
O04084,C02206,2024-02-07,33.91,Cancelled
O04085,C03743,2024-04-05,769.99,Returned
O04086,C00544,2024-02-19,217.64,Cancelled
O04087,C01565,2023-11-16,227.98,Returned
O04088,C04762,2024-01-30,1134.81,Shipped
O04089,C01066,2023-05-08,173.22,Shipped
O04090,C00990,2024-07-01,1176.25,Shipped
O04091,C01215,2023-07-10,1144.03,Cancelled
O04092,C03565,2023-11-04,168.08,Cancelled
O04093,C01006,2024-04-04,1048.29,Returned
O04094,C03549,2023-05-20,710.81,Delivered
O04095,C01353,2024-12-20,103.65,Shipped
O04096,C04368,2025-04-05,879.55,Shipped
O04097,C00153,2025-01-05,326.63,Delivered
O04098,C03526,2023-11-14,40.87,Shipped
O04099,C00719,2024-10-11,977.93,Returned
O04100,C02523,2023-11-09,495.18,Returned
O04101,C01034,2024-09-19,346.84,Returned
O04102,C00403,2025-03-23,1052.86,Delivered
O04103,C01194,2023-10-14,270.01,Cancelled
O04104,C00465,2023-08-09,800.72,Cancelled
O04105,C02679,2023-04-26,70.3,Delivered
O04106,C04473,2024-03-23,667.0,Delivered
O04107,C02562,2023-04-29,396.88,Delivered
O04108,C02095,2023-10-31,201.08,Shipped
O04109,C00244,2025-01-17,936.46,Delivered
O04110,C01219,2024-04-05,369.87,Shipped
O04111,C04283,2024-06-14,447.3,Cancelled
O04112,C04889,2025-03-06,751.63,Shipped
O04113,C01910,2023-08-23,763.14,Cancelled
O04114,C00823,2024-12-07,504.19,Returned
O04115,C03796,2023-05-01,338.11,Delivered
O04116,C04829,2023-06-26,195.0,Cancelled
O04117,C01261,2024-03-06,24.87,Returned
O04118,C00919,2024-03-01,496.26,Returned
O04119,C03170,2025-04-08,180.9,Shipped
